Time,Bicep,Wrist
00:00.7,-0.048428364,0.032366637
00:00.7,-0.030281922,0.001011109
00:00.7,-0.022313453,-0.019923704
00:00.7,-0.034372352,-0.023535779
00:00.7,-0.043675784,-0.01602439
00:00.7,-0.045338511,-0.006715024
00:00.7,-0.045933075,-0.006044611
00:00.7,-0.027158702,-0.006206302
00:00.7,-0.011075347,-0.006822479
00:00.7,0.011248296,-0.012078492
00:00.7,0.026528995,-0.019566573
00:00.7,0.031532317,-0.027502781
00:00.7,0.011689154,-0.02568703
00:00.7,0.009738198,-0.017698903
00:00.7,0.018899485,-0.015299513
00:00.7,0.033909045,-0.011774682
00:00.7,0.037393808,-0.003158638
00:00.8,0.033103202,0.007938846
00:00.8,0.010626814,0.028495762
00:00.8,0.00574263,0.039284348
00:00.8,0.007489138,0.024785969
00:00.8,0.013025333,0.018175282
00:00.8,0.015724709,0.012245287
00:00.8,0.025156705,0.002598992
00:00.8,0.033006031,-0.004054648
00:00.8,0.029732265,-0.003796576
00:00.8,0.023925345,-0.008261451
00:00.8,0.01216346,-0.015125092
00:00.8,0.00196761,-0.018181169
00:00.8,-0.011023182,-0.01392193
00:00.8,-0.015632501,-0.009839131
00:00.8,-0.019120762,-0.001591452
00:00.8,-0.02148567,0.004055151
00:00.8,-0.022774031,0.007595898
00:00.8,-0.018599944,0.013938577
00:00.8,-0.020219469,0.016793197
00:00.8,-0.025006527,0.012576467
00:00.8,-0.022047773,0.008713129
00:00.8,-0.027740194,0.005274537
00:00.8,-0.028869541,0.002305222
00:00.8,-0.026672717,-0.004644691
00:00.8,-0.02220225,-0.008902297
00:00.8,-0.016338049,-0.015511704
00:00.8,-0.005329028,-0.022772219
00:00.8,0.00357972,-0.025000919
00:00.8,0.01050506,-0.02359331
00:00.8,0.015595648,-0.015248294
00:00.8,0.019024724,-0.003130137
00:00.8,0.020982979,0.010341665
00:00.8,0.021671655,0.014444735
00:00.8,0.021296103,0.021283194
00:00.8,0.02005991,0.020010868
00:00.8,0.027101764,0.022607643
00:00.8,0.024792537,0.018103614
00:00.8,0.021089701,0.013885535
00:00.8,0.016530862,0.010006945
00:00.8,0.011562235,0.002038968
00:00.8,0.002073729,-0.003316639
00:00.8,0.003961496,-0.011070775
00:00.8,-0.000935485,-0.015017083
00:00.8,-0.009624963,-0.016110601
00:00.8,-0.010879858,-0.010687076
00:00.8,-0.01636412,-0.001618819
00:00.8,-0.010381163,0.008901867
00:00.8,-0.002317995,0.005850718
00:00.8,-0.00713367,-0.0052916
00:00.8,-0.010391766,-0.002427257
00:00.8,-0.003364823,0.004299989
00:00.8,0.018274132,-0.009621057
00:00.8,-0.007022364,-0.007949647
00:00.8,-0.040789109,0.012155949
00:00.8,-0.067257464,0.037108436
00:00.8,-0.068101399,0.062295776
00:00.8,-0.047745835,0.035315502
00:00.8,-0.024404004,0.018544931
00:00.8,0.003677322,0.018058412
00:00.8,0.018899808,0.000336098
00:00.8,0.024862235,-0.026501285
00:00.8,0.028955372,-0.038430937
00:00.8,0.022363469,-0.044276211
00:00.8,0.018600777,-0.045375269
00:00.8,0.025696145,-0.038436905
00:00.8,0.029585084,-0.035630155
00:00.8,0.035299703,-0.03060443
00:00.8,0.041170485,-0.010771587
00:00.8,0.032634955,-0.001303466
00:00.8,0.028986456,0.001117805
00:00.8,0.019232204,0.003583647
00:00.8,0.015193566,0.005913496
00:00.8,0.010202944,0.012444507
00:00.8,0.004798931,0.011941895
00:00.8,-0.005059518,0.011579653
00:00.8,-0.012370107,0.00677631
00:00.8,-0.012978411,0.00412651
00:00.8,-0.009394468,0.003023728
00:00.8,-0.003560142,-0.005970891
00:00.8,-0.010345362,-0.00991295
00:00.8,-0.015253942,-0.001288526
00:00.8,-0.022937393,0.014320947
00:00.8,-0.022454502,0.023730362
00:00.8,-0.025719533,0.032710198
00:00.8,-0.026192652,0.035732128
00:00.8,-0.020097209,0.034347553
00:00.8,-0.019182725,0.029879054
00:00.8,-0.012270314,0.018964788
00:00.8,-0.006557682,0.009188386
00:00.8,0.007013931,0.000723642
00:00.8,0.010740345,-0.006332395
00:00.8,0.016984973,-0.011949151
00:00.8,0.015091151,-0.01615217
00:00.8,0.00822776,-0.019012885
00:00.8,0.003322209,-0.020638715
00:00.8,1.82E-05,-0.025634702
00:00.8,-0.002001913,-0.023010008
00:00.8,0.001452501,-0.020155903
00:00.8,0.007936379,-0.017150808
00:00.8,0.006654489,-0.014077378
00:00.9,0.000658547,-0.006546418
00:00.9,-0.003221842,-0.005777587
00:00.9,-0.005423288,-0.00461039
00:00.9,-0.006328113,-0.003189888
00:00.9,-0.006267176,-0.006113192
00:00.9,-0.005522907,-0.006815055
00:00.9,-0.004332537,0.007473058
00:00.9,0.001579523,0.011725934
00:00.9,0.009855404,0.000433364
00:00.9,0.009787484,-0.01035786
00:00.9,0.004513716,-0.015217775
00:00.9,0.000947013,-0.002339365
00:00.9,0.003200804,0.020332558
00:00.9,-0.000176358,0.019939676
00:00.9,0.002252379,0.014225772
00:00.9,0.003506774,0.010085271
00:00.9,-0.000589947,0.007159407
00:00.9,0.001354221,0.0051514
00:00.9,0.006788872,0.003818968
00:00.9,0.004828038,0.007438356
00:00.9,-0.001554386,0.013655121
00:00.9,-0.005595169,0.011765517
00:00.9,-0.003316114,0.004910087
00:00.9,-0.006289469,1.82E-06
00:00.9,-0.003184872,-0.00332007
00:00.9,-0.005546023,-0.005371133
00:00.9,-0.002014729,-0.010896473
00:00.9,0.000363195,-0.013460467
00:00.9,0.00182885,-0.009351104
00:00.9,-0.006352038,-0.005880982
00:00.9,-0.00618783,-0.007496374
00:00.9,-0.005316315,-0.003018306
00:00.9,-0.012940412,0.000368993
00:00.9,-0.015928553,0.007274644
00:00.9,-0.015563727,0.006691009
00:00.9,-0.003974591,0.005977574
00:00.9,0.004617726,0.005171254
00:00.9,0.010624761,0.004308005
00:00.9,0.014440246,0.016834652
00:00.9,0.016436264,0.031708688
00:00.9,0.016959876,0.037286434
00:00.9,0.011859296,0.040590387
00:00.9,0.012566498,0.005788311
00:00.9,0.012109835,-0.022573117
00:00.9,0.010801176,-0.030897038
00:00.9,0.013383704,-0.043824218
00:00.9,0.008947697,-0.044482909
00:00.9,0.009388624,-0.028081806
00:00.9,0.003636176,-0.015750125
00:00.9,0.003436529,-0.011226081
00:00.9,-0.002417751,-0.007202139
00:00.9,-0.002304785,0.000783381
00:00.9,-0.007543031,0.01052809
00:00.9,-0.006608152,0.011453605
00:00.9,-0.006431676,0.011275714
00:00.9,-0.006702899,0.010323329
00:00.9,-0.011653162,0.004397016
00:00.9,-0.009961586,0.000388816
00:00.9,-0.01320297,-0.011026206
00:00.9,-0.014537613,-0.00789918
00:00.9,-0.014398674,-0.009452365
00:00.9,-0.013169091,-0.009091917
00:00.9,-0.011182274,-0.007428843
00:00.9,0.00021864,-0.000494904
00:00.9,0.00298033,0.000162486
00:00.9,0.004694847,0.005927037
00:00.9,0.0055929,0.014272879
00:00.9,0.005870893,0.018836185
00:00.9,0.005694475,0.020461893
00:00.9,0.005201776,0.019885937
00:00.9,3.54E-05,0.017740997
00:00.9,0.001429726,0.010091632
00:00.9,-0.006714013,0.004054613
00:00.9,-0.010910342,-0.000566242
00:00.9,-0.007683433,-0.008427992
00:00.9,-0.004547148,-0.02197662
00:00.9,-0.006116505,-0.024120204
00:00.9,-0.005822325,-0.018799573
00:00.9,0.000182383,-0.004663008
00:00.9,0.004719309,0.000270217
00:00.9,0.003473626,-0.000832992
00:00.9,-0.001191147,0.003454814
00:00.9,-0.002995958,0.010630582
00:00.9,0.006135487,0.014335752
00:00.9,0.021096213,0.019877225
00:00.9,0.029095134,0.012356862
00:00.9,0.022810692,0.001808697
00:00.9,0.016985089,-0.000767597
00:00.9,0.011693707,-0.002744766
00:00.9,0.0069911,-0.008649377
00:00.9,0.002911411,-0.011869458
00:00.9,-0.000530613,-0.013024923
00:00.9,-0.003338109,-0.012650113
00:00.9,-0.010001186,-0.011199548
00:00.9,-0.013880954,-0.013524828
00:00.9,-0.011108205,-0.008795834
00:00.9,-0.008878843,-2.17E-05
00:00.9,-0.002615516,0.001546335
00:00.9,0.001097992,0.003071336
00:00.9,-0.001579765,0.008907908
00:01.0,0.0010233,0.016776539
00:01.0,-0.002354753,0.020516282
00:01.0,-0.000128035,0.016664589
00:01.0,-0.003633962,0.012757428
00:01.0,-0.005822934,0.013437974
00:01.0,-0.006945262,0.003226765
00:01.0,-0.007227352,-0.003875546
00:01.0,-0.006871348,-0.008444883
00:01.0,-0.001584105,-0.010991267
00:01.0,-0.002662295,-0.011962467
00:01.0,-0.00747822,-0.016218625
00:01.0,-0.009554979,-0.017422123
00:01.0,-0.005145735,-0.016413389
00:01.0,-0.006004205,-0.02284088
00:01.0,-0.005407837,-0.006060634
00:01.0,-0.003854939,0.01459532
00:01.0,0.00272016,0.013287352
00:01.0,0.011795073,0.01643585
00:01.0,0.012537471,0.01736317
00:01.0,0.012466074,0.030044829
00:01.0,0.01176116,0.030478368
00:01.0,0.006115411,0.014005003
00:01.0,0.006817767,0.006307257
00:01.0,0.011238011,-0.008920307
00:01.0,0.008429762,-0.022875065
00:01.0,0.005793445,-0.030094488
00:01.0,-0.001082097,-0.023249166
00:01.0,-0.001010805,-0.008121773
00:01.0,-0.005665115,0.006363947
00:01.0,0.000669217,0.019096076
00:01.0,-0.00029903,0.024898704
00:01.0,0.003280081,0.030071059
00:01.0,0.000303694,0.020534815
00:01.0,-0.00644392,0.020401703
00:01.0,-0.005892575,0.016711576
00:01.0,-0.005347027,0.006369781
00:01.0,-0.000326173,-0.007324374
00:01.0,0.006972816,-0.01740475
00:01.0,0.00596343,-0.024264358
00:01.0,-0.000129717,-0.032788642
00:01.0,0.000134478,-0.036728386
00:01.0,-0.000240865,-0.041530989
00:01.0,0.003476388,-0.041400559
00:01.0,0.000347221,-0.046610702
00:01.0,-0.002245254,-0.031548418
00:01.0,-0.013218767,-0.018308789
00:01.0,-0.014763657,-0.015899654
00:01.0,-0.010223743,-0.006517091
00:01.0,-0.002229698,0.002090858
00:01.0,-0.001737018,0.014092426
0:00:01,-0.001358667,0.022620888
00:01.0,-0.005519961,0.041545149
00:01.0,-0.01198911,0.046827123
00:01.0,-0.014632456,0.056187011
00:01.0,-0.014468083,0.035194807
00:01.0,-0.012354977,0.014944416
00:01.0,-0.013476657,0.001184968
00:01.0,-0.020682288,0.001495069
00:01.0,-0.021644289,-0.003110345
00:01.0,-0.009357698,-0.010309967
00:01.0,0.005714797,-0.013882344
00:01.0,0.021209961,-0.014763147
00:01.0,0.030956844,-0.00926603
00:01.0,0.04048558,-0.004710823
00:01.0,0.044087496,-0.00106533
00:01.0,0.038714353,0.00172543
00:01.0,0.032275595,0.008204634
00:01.0,0.029745197,0.011784803
00:01.0,0.020401923,0.017586378
00:01.0,0.020760419,0.019504121
00:01.0,0.013189034,0.018583054
00:01.0,0.005596223,0.011235931
00:01.0,-0.006038165,0.004869083
00:01.0,-0.010241076,-0.000477257
00:01.0,-0.018488917,-0.004800399
00:01.0,-0.023891553,-0.012600611
00:01.0,-0.022402409,-0.017261723
00:01.0,-0.025573699,-0.019417694
00:01.0,-0.026564723,-0.015160416
00:01.0,-0.025824755,-0.016126739
00:01.0,-0.02376576,-0.015515188
00:01.0,-0.025230231,-0.009305926
00:01.0,-0.028346319,-0.004554845
00:01.0,-0.02728508,0.007916689
00:01.0,-0.02778771,0.019445226
00:01.0,-0.01530205,0.015716307
00:01.0,0.004343585,0.016205786
00:01.0,0.00881406,0.00558056
00:01.0,0.017053973,-0.010988615
00:01.0,0.022287803,-0.034064077
00:01.0,0.025028037,-0.036254946
00:01.0,0.021278305,-0.020515705
00:01.0,0.022615783,0.005102935
00:01.0,0.026674494,0.007647848
00:01.0,0.022747261,0.013722437
00:01.0,0.018447952,0.025750533
00:01.0,0.014023793,0.031089688
00:01.0,0.009679451,0.013574829
00:01.0,0.010049744,0.001348295
00:01.0,0.008588205,-0.002136362
00:01.1,0.001471067,-0.008914557
00:01.1,0.000369541,-0.012532657
00:01.1,-0.005996138,-0.004801752
00:01.1,-0.006072869,0.00476105
00:01.1,-0.006772507,0.005584106
00:01.1,-0.007772839,0.005387427
00:01.1,-0.013300851,3.02E-05
00:01.1,-0.012037436,-0.003546228
00:01.1,-0.015564224,-0.005683828
00:01.1,-0.017052373,-0.011157477
00:01.1,-0.012477914,-0.013562402
00:01.1,-0.008911477,-0.009216913
00:01.1,-0.001674981,-0.014404165
00:01.1,-0.001742752,-0.011310752
00:01.1,-0.00174961,-0.003238912
00:01.1,-0.001673458,-0.001689727
00:01.1,-0.005978513,0.009232147
00:01.1,-0.007997514,0.015893556
00:01.1,-0.008300408,0.019190876
00:01.1,-0.011846676,0.019909259
00:01.1,-0.003434463,0.014257382
00:01.1,-0.001776582,0.009487297
00:01.1,0.004638599,0.005528762
00:01.1,0.008916371,-0.002159171
00:01.1,0.006973744,-0.006974584
00:01.1,0.001360153,-0.009544717
00:01.1,-0.005970859,-0.014880838
00:01.1,-0.009103011,-0.012300257
00:01.1,-0.009219548,-0.009418829
00:01.1,-0.00282941,-0.006469518
00:01.1,0.002599035,0.005310153
00:01.1,0.011461599,0.016915385
00:01.1,0.021540718,0.009285471
00:01.1,0.031223774,0.008350727
00:01.1,0.030464305,0.011466516
00:01.1,0.031920854,0.012135551
00:01.1,0.025190216,0.006587978
00:01.1,0.013652158,0.002081611
00:01.1,0.00887387,-0.001460438
00:01.1,-0.000515555,-0.004124099
00:01.1,-0.003043514,-0.006001761
00:01.1,-0.010164606,-0.011660742
00:01.1,-0.010478335,-0.018998107
00:01.1,-0.011028405,-0.017525736
00:01.1,-0.016076175,-0.019509334
00:01.1,-0.023271602,-0.014201186
00:01.1,-0.026402524,-0.009154872
00:01.1,-0.021971315,-7.22E-05
00:01.1,-0.017492043,0.006253647
00:01.1,-0.008654407,0.010304398
00:01.1,-0.011203056,0.01251431
00:01.1,-0.011338917,0.022213541
00:01.1,-0.00530976,0.021930885
00:01.1,-0.009329048,0.015282247
00:01.1,-0.00551497,0.005111371
00:01.1,-0.006045256,-0.001936138
00:01.1,0.008870543,0.002482415
00:01.1,0.013973315,0.004497505
00:01.1,0.012519199,-0.008646204
00:01.1,0.011556561,-0.016384918
00:01.1,0.015345739,-0.015471147
00:01.1,0.017059285,-0.018101146
00:01.1,0.021616511,-0.017941142
00:01.1,0.018274918,-0.011356461
00:01.1,0.014616033,-0.001243452
00:01.1,0.001916048,0.005716498
00:01.1,-0.001831278,0.023513936
00:01.1,0.000200252,0.028178167
00:01.1,0.001061658,0.024038725
00:01.1,0.001073369,0.010080005
00:01.1,0.000505375,-0.004333979
00:01.1,-0.000419153,-0.013256871
00:01.1,-0.005991015,-0.008948197
00:01.1,-0.004926155,-0.01026041
00:01.1,-0.008818401,-0.001350446
00:01.1,-0.006362549,-0.004864671
00:01.1,-0.000188171,-0.011119395
00:01.1,-0.005723378,-0.018338481
00:01.1,-0.008914327,-0.01629902
00:01.1,-0.005810465,-0.021948058
00:01.1,0.000935281,-0.026970169
00:01.1,0.004820963,-0.01731102
00:01.1,-0.002394239,0.014197776
00:01.1,-0.00230436,0.056158707
00:01.1,0.006737395,0.073264234
00:01.1,0.006933642,0.045876738
00:01.1,0.001608906,0.01992147
00:01.1,-0.00217841,0.001267206
00:01.1,-0.009147055,0.010969163
00:01.1,-0.008383623,0.005572601
00:01.1,-0.011798363,-0.013220451
00:01.1,-0.008351682,-0.020570386
00:01.1,-0.005362691,-0.033512171
00:01.1,-0.007292156,-0.025981599
00:01.1,0.005961047,-0.028667256
00:01.1,0.013846122,-0.028036715
00:01.1,0.01759191,-0.020574044
00:01.1,0.018251359,-0.013757389
00:01.1,0.016715206,-0.003226427
00:01.1,0.013725553,0.004276976
00:01.2,0.005418316,0.009276696
00:01.2,-0.001049701,0.012242035
00:01.2,-0.010330833,0.013590307
00:01.2,-0.011473101,0.013689315
00:01.2,-0.011900892,0.012859808
00:01.2,-0.016193252,0.011377987
00:01.2,-0.01778895,0.005007097
00:01.2,-0.021825857,0.005084941
00:01.2,-0.01773716,6.99E-05
00:01.2,-0.017712938,-0.003154508
00:01.2,-0.015403693,-0.009442399
00:01.2,-0.016092306,-0.012453031
00:01.2,-0.013770581,-0.017497731
00:01.2,-0.01399609,-0.018614247
00:01.2,-0.002034407,-0.016949981
00:01.2,0.011991135,-0.004515162
00:01.2,0.025995843,0.013513505
00:01.2,0.029561566,0.028762626
00:01.2,0.030594135,0.027201276
00:01.2,0.029630888,0.028577354
00:01.2,0.027160171,0.040169191
00:01.2,0.028089764,0.020613106
00:01.2,0.02166057,-0.003163282
00:01.2,0.015432093,-0.014036855
00:01.2,0.009595108,-0.015960954
00:01.2,0.004296397,-0.016575767
00:01.2,-0.000358777,-0.020637941
00:01.2,-0.004303453,-0.021730293
00:01.2,-0.007505165,-0.016163412
00:01.2,-0.00996171,-0.015745308
00:01.2,-0.011696642,-0.009332743
00:01.2,-0.01275465,-0.004141416
00:01.2,-0.008725938,-5.94E-05
00:01.2,-0.006355539,0.007499072
00:01.2,-0.005166991,0.016449394
00:01.2,-0.009245346,0.016321959
00:01.2,-0.007141687,0.014930599
00:01.2,-0.005848803,0.012690247
00:01.2,-0.009574626,0.009945756
00:01.2,-0.01144254,0.002506695
00:01.2,-0.011855088,0.001738016
00:01.2,-0.006699358,-0.008361915
00:01.2,-0.002960921,-0.009768896
00:01.2,-0.004823533,-0.019050129
00:01.2,-0.005372607,-0.014185105
00:01.2,-0.009433038,-0.005391069
00:01.2,-0.006163806,-0.00383369
00:01.2,-0.003046827,-0.002289332
00:01.2,-0.004673379,-0.000835057
00:01.2,1.39E-05,0.000472322
00:01.2,0.003731187,0.006064997
00:01.2,0.002066486,0.009248123
00:01.2,0.006237127,0.01504066
00:01.2,0.004628943,0.012772542
00:01.2,0.008565156,0.005604646
00:01.2,0.006522798,0.004930826
00:01.2,0.009902204,-0.000750607
00:01.2,0.00724419,-0.004529877
00:01.2,0.005529406,-0.011246672
00:01.2,1.03E-05,-0.01455526
00:01.2,0.001610315,-0.019769682
00:01.2,0.002930319,-0.016465284
00:01.2,0.008399935,-0.012474134
00:01.2,0.011334078,-0.003735657
00:01.2,0.016769977,0.007227851
00:01.2,0.023003167,0.018530987
00:01.2,0.019877315,0.024358254
00:01.2,0.015457352,0.030489316
00:01.2,0.005881414,0.017961837
00:01.2,-0.001690938,0.008297902
00:01.2,-0.007439183,0.005556136
00:01.2,-0.016025178,-0.006255793
00:01.2,-0.016503779,-0.018053459
00:01.2,-0.011833206,-0.019651733
00:01.2,-0.01326758,-0.010170441
00:01.2,-0.013690234,0.000889015
00:01.2,-0.01776915,-0.005970178
00:01.2,-0.014546066,-0.009666723
00:01.2,-0.011419891,-0.010967177
00:01.2,-0.012927914,-0.006054073
00:01.2,-0.007982821,-0.002148299
00:01.2,-0.008328838,-0.003616699
00:01.2,-0.002768752,0.000788119
00:01.2,-0.002944105,0.008411447
00:01.2,0.002436969,0.012769215
00:01.2,0.006289937,0.014595648
00:01.2,0.008840795,0.018997259
00:01.2,0.010301877,0.010903309
00:01.2,0.019812811,0.004671891
00:01.2,0.015269992,3.65E-05
00:01.2,0.015768535,-0.003248253
00:01.2,0.010141021,-0.014349082
00:01.2,0.005589233,-0.020126859
00:01.2,0.006467104,-0.026352195
00:01.2,0.001519133,-0.018518386
00:01.2,0.002337552,-0.011456038
00:01.2,-0.002409991,-0.000817029
00:01.2,-0.005670965,0.020070842
00:01.2,-0.007695409,0.022785023
00:01.2,-0.008712379,0.022828786
00:01.3,-0.004458608,0.025410591
00:01.3,-0.006263113,0.015542138
00:01.3,-0.007061354,0.003174882
00:01.3,-0.011554468,-0.000767056
00:01.3,-0.013272918,0.000745612
00:01.3,-0.017420432,-0.003548174
00:01.3,-0.013474469,-0.002064618
00:01.3,-0.004709671,-0.006146315
00:01.3,0.006338559,-0.013222863
00:01.3,0.004358362,-0.012412735
00:01.3,0.008007329,-0.015655968
00:01.3,0.010237069,-0.011940605
00:01.3,0.011302801,-0.017553169
00:01.3,0.011438963,-0.014691943
00:01.3,0.010858212,-0.006677132
00:01.3,0.014221769,-0.000561187
00:01.3,0.010554313,0.003912332
00:01.3,0.007229912,0.006984926
00:01.3,0.004284488,0.013353379
00:01.3,0.006210702,0.01208417
00:01.3,0.001874228,0.006127608
00:01.3,-0.001499059,-0.002227972
00:01.3,-0.00848056,0.006621176
00:01.3,-0.012500457,0.016167451
00:01.3,-0.009747161,0.002718999
00:01.3,-0.007463595,0.003207159
00:01.3,-0.001109775,-0.010250546
00:01.3,-0.001769207,-0.008544164
00:01.3,-0.002161654,-0.006560373
00:01.3,-0.002329865,-0.004489486
00:01.3,-0.002315409,-0.002477467
00:01.3,-0.002157785,-0.005102494
00:01.3,0.002577309,-0.001295482
00:01.3,0.005184785,0.00614002
00:01.3,-0.002749364,0.015068292
00:01.3,0.001505924,0.023923306
00:01.3,0.003862401,0.022676215
00:01.3,0.004795625,0.015038015
00:01.3,0.000234794,0.012867693
00:01.3,-0.00281658,0.013992086
00:01.3,-0.004646027,-0.005592119
00:01.3,-0.005509737,-0.022673329
00:01.3,-0.010104492,-0.027532469
00:01.3,-0.007484006,-0.033117283
00:01.3,-0.009517143,-0.024808638
00:01.3,-0.005116713,-0.026295597
00:01.3,0.002920874,-0.015356395
00:01.3,0.007987972,-0.006479991
00:01.3,0.00624179,0.00050599
00:01.3,0.004900378,0.005785028
00:01.3,0.003875858,0.014018657
00:01.3,-0.001375383,0.018728679
00:01.3,-0.004240788,0.0206654
00:01.3,-0.000854473,0.020488184
00:01.3,-0.007338852,0.014298428
00:01.3,-0.010213788,0.013728734
00:01.3,-0.005994282,0.007490805
00:01.3,-0.002173745,0.002682362
00:01.3,0.005603635,-0.005373519
00:01.3,0.010598092,-0.005721872
00:01.3,0.013338828,-0.010233811
00:01.3,0.023243057,-0.007834667
00:01.3,0.018447028,-0.005813666
00:01.3,0.018249884,-0.00413654
00:01.3,0.016125569,0.001701902
00:01.3,0.012743238,0.000592601
00:01.3,0.004182884,0.004268784
00:01.3,0.002030246,0.00600395
00:01.3,-0.000598689,0.010777828
00:01.3,-0.00335922,0.012346523
00:01.3,-0.014932541,0.011621641
00:01.3,-0.017316788,0.004890427
00:01.3,-0.018174853,-0.000556306
00:01.3,-0.017820811,-0.00925329
00:01.3,-0.021011997,-0.014617436
00:01.3,-0.016862703,-0.03519785
00:01.3,-0.01730012,-0.040428184
00:01.3,-0.015762296,-0.021846775
00:01.3,-0.003951558,-0.003447702
00:01.3,-0.000217999,-9.60E-05
00:01.3,0.002790002,0.007254466
00:01.3,0.0051131,0.016362013
00:01.3,0.006802202,0.034510825
